A-09308-71985, 34.0753762, -84.2940899
A-09309-72267, 39.1434406, -77.2013705
A-09309-72321, 42.4733689, -83.2218731
A-09313-72715, 42.4733689, -83.2218731
A-09313-72721, 36.1658899, -86.7844432
A-09314-72800, 37.354108, -121.9552356
A-09314-72955, 38.5815719, -121.4943996
A-09315-73041, 42.3584308, -71.0597732
A-09315-73045, 45.0060767, -93.1566107
A-09315-73103, 40.8570442, -74.0215285
A-09316-73359, 39.2903848, -76.6121893
A-09318-73598, 18.4663338, -66.1057217
A-09320-73644, 40.76149276, -73.98143112
A-09320-73827, 40.76149276, -73.98143112
A-09320-73831, 45.4206749, -122.6706498
A-09321-73867, 29.7632836, -95.3632715
A-09321-73878, 27.5158689, -97.856109
A-09321-73884, 29.7632836, -95.3632715
A-09321-73916, 36.9787588, -76.428003
A-09321-74014, 37.5482697, -121.9885719
A-09322-74099, 40.4406248, -79.9958864
A-09322-74133, 40.9312099, -73.8987469
A-09322-74146, 37.3860517, -122.0838511
A-11236-01746, 33.0015407, -82.4112377
A-09324-74527, 40.76149276, -73.98143112
A-09327-74846, 36.3728538, -94.2088172
A-09327-74868, 41.8525984, -72.6437022
A-09328-74993, 47.610377, -122.2006786
A-09329-75095, 39.2903848, -76.6121893
A-09329-75115, 39.2903848, -76.6121893
A-09329-75120, 40.6584358, -74.2995923
A-09329-75157, 40.8428759, -73.2928943
A-09329-75180, 42.6875323, -83.2341028
A-09334-75280, 40.9278769, -73.7517983
A-09334-75318, 32.7153292, -117.1572551
A-09334-75367, 39.977763, -105.1319296
A-09335-75528, 32.7830556, -96.8066667
A-09336-75821, 30.3879845, -96.0877349
A-09336-75822, 40.3334409, -74.6004341
A-09336-75837, 38.8462236, -77.3063733
A-09336-75844, 35.9940329, -78.898619
A-09336-75913, 37.3688301, -122.0363496
A-09337-75975, 29.7632836, -95.3632715
A-09337-76018, 44.5235792, -89.574563
A-09337-76021, 40.65009286, -73.94956366
A-09337-76056, 39.7047095, -105.0813734
A-09337-76066, 40.4976041, -74.4884868
A-09337-76132, 37.3688301, -122.0363496
A-09338-76142, 40.4976041, -74.4884868
A-09338-76223, 37.2871651, -121.9499568
A-09338-76254, 42.3222599, -83.1763145
A-09338-76272, 40.76149276, -73.98143112
A-09338-76291, 40.65009286, -73.94956366
A-09338-76312, 41.9550296, -87.9400657
A-09338-76334, 38.0193657, -122.1341321
A-09341-76372, 41.1414855, -73.3578955
A-09341-76431, 39.3600586, -84.309939
A-09341-76451, 40.76149276, -73.98143112
A-09341-76496, 38.8942786, -77.4310992
A-09341-76567, 37.3688301, -122.0363496
A-09341-76580, 37.3688301, -122.0363496
A-09341-76589, 29.7632836, -95.3632715
A-09343-76951, 37.3688301, -122.0363496
A-09343-76973, 47.610377, -122.2006786
A-09343-76993, 41.1175966, -73.4078968
A-09343-76997, 38.8942786, -77.4310992
A-10052-87197, 35.6567797, -97.50187849
A-09344-77197, 32.7153292, -117.1572551
A-09345-77213, 40.4976041, -74.4884868
A-09345-77289, 40.5753817, -74.3223703
A-09348-77520, 38.8942786, -77.4310992
A-09348-77580, 41.0534302, -73.5387341
A-09348-77585, 39.0398314, -77.0552555
A-09349-77791, 40.76149276, -73.98143112
A-09349-77820, 37.5482697, -121.9885719
A-09350-77845, 25.7742658, -80.1936589
A-09350-77910, 32.9537349, -96.8902816
A-09350-77924, 39.530946, -75.8074367
A-09350-77991, 32.9537349, -96.8902816
A-09351-78255, 33.7669623, -118.1892348
A-09352-78325, 41.6628119, -87.6606037
A-09352-78374, 33.8358492, -118.3406288
A-09352-78482, 33.728354, -117.1464209
A-09355-78510, 38.704282, -77.2277604
A-09355-78580, 38.97171205, -76.74855206
A-09355-78653, 34.0522342, -118.2436849
A-09356-78904, 38.704282, -77.2277604
A-09357-78910, 38.8462236, -77.3063733
A-09357-78968, 42.0883603, -87.9806265
A-09357-79057, 29.7632836, -95.3632715
A-09357-79128, 41.1175966, -73.4078968
A-09358-79160, 34.1072305, -118.0578456
A-09361-79220, 41.7759324, -72.5214755
A-09362-79284, 26.5253491, -80.0664309
A-09362-79345, 41.0887073, -74.013473
A-09362-79402, 40.76149276, -73.98143112
A-09363-79427, 32.8140177, -96.9488945
A-09364-79633, 40.76149276, -73.98143112
A-09364-79687, 33.5206608, -86.80249
A-09364-79741, 39.4562099, -77.9638869
A-10006-80421, 40.7692649, -73.1151118
A-10006-80468, 39.1434406, -77.2013705
A-10007-80591, 39.0031656, -76.97192
A-10008-80909, 44.97413, -93.5066217
A-10008-80935, 41.0584299, -74.0984756
A-10008-80942, 38.9822282, -94.6707917
A-10010-80988, 33.039291, -85.0313269
A-10011-81225, 29.4241219, -98.4936282
A-10012-81324, 25.9873137, -80.2322706
A-10015-82063, 33.8358492, -118.3406288
A-10019-82330, 39.3642834, -74.4229266
A-10019-82334, 36.3107004, -78.5908345
A-10019-82362, 41.7620447, -72.7420399
A-10019-82374, 25.9017472, -97.4974838
A-10019-82439, 25.9873137, -80.2322706
A-10020-82543, 40.58328072, -74.14981238
A-10022-83144, 37.7799273, -121.9780153
A-10026-83430, 40.65009286, -73.94956366
A-10026-83458, 40.8509333, -73.9701382
A-10032-84400, 32.7830556, -96.8066667
A-10034-84930, 37.7749295, -122.4194155
A-10035-85031, 40.76149276, -73.98143112
A-10035-85064, 40.7556561, -73.5876273
A-10036-85322, 34.2783352, -119.2931676
A-10040-85691, 25.8406526, -80.3264404
A-10041-85982, 40.8206555, -74.2937595
A-10043-86241, 41.850033, -87.6500523
A-10046-86438, 40.8859326, -74.0434736
A-10048-86677, 39.0839973, -77.1527578
A-10050-87100, 37.5482697, -121.9885719
A-10053-87265, 40.7895453, -74.0565298
A-10055-87662, 42.4792618, -71.1522766
